,Date,Contributor,Zip,Amount,Recipient,Record Type Description,Source Description
1614,12/14/2020,"Ray, Justin",2180.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/14/20 Deposit Report
1615,12/14/2020,"Tassis, Frederica",2452.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/14/20 Deposit Report
1616,12/14/2020,"Vieira, Melvin",2121.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/14/20 Deposit Report
1617,12/16/2020,"Connell, Denise",2026.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/16/20 Deposit Report
1618,12/16/2020,"Roloff, Melody",1801.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/16/20 Deposit Report
1619,12/16/2020,"Salmon, Tanisha",2072.0,$150.00,Greater Boston Real Estate Board PAC,Individual,12/16/20 Deposit Report
1620,12/16/2020,"Schutt, Joseph",2118.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/16/20 Deposit Report
1621,12/16/2020,"Thompson, Jamie",2155.0,$150.00,Greater Boston Real Estate Board PAC,Individual,12/16/20 Deposit Report
1622,12/16/2020,"Wluka, David",2067.0,$150.00,Greater Boston Real Estate Board PAC,Individual,12/16/20 Deposit Report
1623,12/17/2020,"Dulczewski, John",1821.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/17/20 Deposit Report
1624,12/17/2020,"Rideout, Larry",1801.0,$500.00,Greater Boston Real Estate Board PAC,Individual,12/17/20 Deposit Report
1625,12/18/2020,"Noyes, David",1760.0,$150.00,Greater Boston Real Estate Board PAC,Individual,12/18/20 Deposit Report
1626,12/18/2020,"Presti, Marie",2180.0,$150.00,Greater Boston Real Estate Board PAC,Individual,12/18/20 Deposit Report
1627,12/18/2020,"Truong, Tom",1772.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/18/20 Deposit Report
1628,12/28/2020,"Yorkis, Paul",2053.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/28/20 Deposit Report
1629,12/29/2020,"Ranco, John",2130.0,$500.00,Greater Boston Real Estate Board PAC,Individual,12/29/20 Deposit Report
1630,12/30/2020,"Spurr, John",2066.0,$500.00,Greater Boston Real Estate Board PAC,Individual,12/30/20 Deposit Report
1631,1/4/2021,"Rogers, Gary",2452.0,$50.00,Greater Boston Real Estate Board PAC,Individual,1/4/21 Deposit Report
1632,1/14/2021,"Lewis, Peter",2026.0,$500.00,Greater Boston Real Estate Board PAC,Individual,1/14/21 Deposit Report
1633,1/19/2021,"Given, Annette",2215.0,$100.00,Greater Boston Real Estate Board PAC,Individual,1/19/21 Deposit Report
1634,1/19/2021,"Lopez, Israel",2021.0,$50.00,Greater Boston Real Estate Board PAC,Individual,1/19/21 Deposit Report
1635,1/19/2021,"Piper, Claudia",1915.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/19/21 Deposit Report
1636,2/1/2021,"Burr, Laura",2038.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/1/21 Deposit Report
1637,2/1/2021,"Tighe, Jeanette",1803.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/1/21 Deposit Report
1638,2/4/2021,"Twombly, Jennifer",2110.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2/4/21 Deposit Report
1639,2/8/2021,"Morgan, Karen",2124.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/8/21 Deposit Report
1640,2/8/2021,"Wentworth, Clayton",1826.0,$350.00,Greater Boston Real Estate Board PAC,Individual,2/8/21 Deposit Report
1641,2/11/2021,"Pratt, Peggy",1940.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/11/21 Deposit Report
1642,2/16/2021,"Brown, Kate",2072.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/16/21 Deposit Report
1643,2/16/2021,"Holstrom, Justin",2184.0,$25.00,Greater Boston Real Estate Board PAC,Individual,2/16/21 Deposit Report
1644,2/22/2021,"Paolini, Diane",1701.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/22/21 Deposit Report
1645,2/24/2021,"Socha, Alison",2176.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/24/21 Deposit Report
1646,2/25/2021,"Curtis, Lawrence",1921.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/25/21 Deposit Report
1647,2/25/2021,"Franco, Kathleen",2720.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/25/21 Deposit Report
1648,2/25/2021,"Maley, Kyle",1945.0,$200.00,Greater Boston Real Estate Board PAC,Individual,2/25/21 Deposit Report
1649,2/25/2021,"Winn, Gilbert",2108.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/25/21 Deposit Report
1650,2/25/2021,"Wollinger, William",1940.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/25/21 Deposit Report
1651,2/26/2021,"Fish- Will, Karen",2493.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/26/21 Deposit Report
1652,2/26/2021,"Murphy, Jennifer",1776.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/26/21 Deposit Report
1653,2/26/2021,"Vieira, Melvin",2121.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/26/21 Deposit Report
1654,3/1/2021,"Bora, Lynn",2045.0,$500.00,Greater Boston Real Estate Board PAC,Individual,3/1/21 Deposit Report
1655,3/2/2021,"Pulsifer, Gordon",2061.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/2/21 Deposit Report
1656,3/2/2021,"Zuker, Edward",2467.0,$500.00,Greater Boston Real Estate Board PAC,Individual,3/2/21 Deposit Report
1657,3/3/2021,"Confalone, Dino",2184.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/3/21 Deposit Report
1658,3/3/2021,"Martin, Michael",2459.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/3/21 Deposit Report
1659,3/3/2021,"Martocchia, Amleto",2472.0,$500.00,Greater Boston Real Estate Board PAC,Individual,3/3/21 Deposit Report
1660,3/3/2021,"Rao, Christopher",2054.0,$300.00,Greater Boston Real Estate Board PAC,Individual,3/3/21 Deposit Report
1661,3/4/2021,"Dermody, William",2494.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/4/21 Deposit Report
1662,3/4/2021,"Kim, Richard",2467.0,$100.00,Greater Boston Real Estate Board PAC,Individual,3/4/21 Deposit Report
1663,3/4/2021,"Taylor, Mary",2072.0,$25.00,Greater Boston Real Estate Board PAC,Individual,3/4/21 Deposit Report
1664,3/5/2021,"Corriveau, Keith",1833.0,$100.00,Greater Boston Real Estate Board PAC,Individual,3/5/21 Deposit Report
1665,3/8/2021,"Pantalone, Bonnie",2458.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/8/21 Deposit Report
1666,3/14/2021,"Breslin, Roger",1748.0,$150.00,Greater Boston Real Estate Board PAC,Individual,3/14/21 Deposit Report
1667,3/14/2021,"Solemina, Paula",1906.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/14/21 Deposit Report
1668,3/15/2021,"Epker, Mark",2026.0,$250.00,Greater Boston Real Estate Board PAC,Individual,3/15/21 Deposit Report
1669,3/16/2021,"Buckley, Cynthia",2169.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/16/21 Deposit Report
1670,3/16/2021,"Greenough, Sarah",1775.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/16/21 Deposit Report
1671,3/16/2021,"Levenson, Benjamin",1778.0,$500.00,Greater Boston Real Estate Board PAC,Individual,3/16/21 Deposit Report
1672,3/17/2021,"Burr, Laura",2038.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/17/21 Deposit Report
1673,3/17/2021,"Driscoll, Jay",2043.0,$150.00,Greater Boston Real Estate Board PAC,Individual,3/17/21 Deposit Report
1674,3/17/2021,"Lockberg, Gail",2481.0,$100.00,Greater Boston Real Estate Board PAC,Individual,3/17/21 Deposit Report
1675,3/17/2021,"Thompson, Jamie",2155.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/17/21 Deposit Report
1676,3/19/2021,"D'Amato, Travis",2186.0,$150.00,Greater Boston Real Estate Board PAC,Individual,3/19/21 Deposit Report
1677,3/29/2021,"Sullivan, Lauren",2127.0,$150.00,Greater Boston Real Estate Board PAC,Individual,3/29/21 Deposit Report
1678,3/31/2021,"Christakes, Jennifer",2061.0,$100.00,Greater Boston Real Estate Board PAC,Individual,3/31/21 Deposit Report
1679,4/1/2021,"Ayoub, Paul",2110.0,$100.00,Greater Boston Real Estate Board PAC,Individual,4/1/21 Deposit Report
1680,4/2/2021,"Melanson, Nancy",2110.0,$50.00,Greater Boston Real Estate Board PAC,Individual,4/2/21 Deposit Report
1681,4/2/2021,"Noyes, David",1760.0,$150.00,Greater Boston Real Estate Board PAC,Individual,4/2/21 Deposit Report
1682,4/21/2021,"Pierce, Matthew",1890.0,$200.00,Greater Boston Real Estate Board PAC,Individual,4/21/21 Deposit Report
1683,4/29/2021,"Delrose, Michael",2478.0,$50.00,Greater Boston Real Estate Board PAC,Individual,4/29/21 Deposit Report
1684,4/29/2021,"Triglione, Jan",1867.0,$500.00,Greater Boston Real Estate Board PAC,Individual,4/29/21 Deposit Report
1685,5/5/2021,"DeGirolamo, Sheryle",2760.0,$250.00,Greater Boston Real Estate Board PAC,Individual,5/5/21 Deposit Report
1686,5/12/2021,"Skolnick, Seth",1886.0,$50.00,Greater Boston Real Estate Board PAC,Individual,5/12/21 Deposit Report
1687,5/19/2021,"D'Amato, Travis",2186.0,$250.00,Greater Boston Real Estate Board PAC,Individual,5/19/21 Deposit Report
1688,5/20/2021,"Boggia, Betsy",2124.0,$100.00,Greater Boston Real Estate Board PAC,Individual,5/20/21 Deposit Report
1689,5/21/2021,"Novaria, Michael",1810.0,$150.00,Greater Boston Real Estate Board PAC,Individual,5/21/21 Deposit Report
1690,5/24/2021,"Dulczewski, John",1821.0,$100.00,Greater Boston Real Estate Board PAC,Individual,5/24/21 Deposit Report
1691,5/24/2021,"Lockberg, Gail",2481.0,$100.00,Greater Boston Real Estate Board PAC,Individual,5/24/21 Deposit Report
1692,5/28/2021,"Clarke, Erika",2052.0,$250.00,Greater Boston Real Estate Board PAC,Individual,5/28/21 Deposit Report
1693,5/28/2021,"O'Neill Goff, Lauren",2108.0,$200.00,Greater Boston Real Estate Board PAC,Individual,5/28/21 Deposit Report
1694,5/28/2021,"Seawright, Kim",2136.0,$250.00,Greater Boston Real Estate Board PAC,Individual,5/28/21 Deposit Report
1695,6/4/2021,"DiMella, Michael",2116.0,$250.00,Greater Boston Real Estate Board PAC,Individual,6/4/21 Deposit Report
1696,6/4/2021,"Major, James",1887.0,$100.00,Greater Boston Real Estate Board PAC,Individual,6/4/21 Deposit Report
1697,6/7/2021,"Triglione, Mark",1867.0,$100.00,Greater Boston Real Estate Board PAC,Individual,6/7/21 Deposit Report
1698,6/14/2021,"Moore, Judith",2420.0,$500.00,Greater Boston Real Estate Board PAC,Individual,6/14/21 Deposit Report
1699,6/24/2021,"Ray, Justin",2180.0,$100.00,Greater Boston Real Estate Board PAC,Individual,6/24/21 Deposit Report
1700,6/24/2021,"Salmon, Tanisha",2072.0,$150.00,Greater Boston Real Estate Board PAC,Individual,6/24/21 Deposit Report
1701,7/21/2021,"Rose, Jennifer",1880.0,$50.00,Greater Boston Real Estate Board PAC,Individual,7/21/21 Deposit Report
1702,7/26/2021,"Wilson, Delwin",2176.0,$100.00,Greater Boston Real Estate Board PAC,Individual,7/26/21 Deposit Report
1703,8/2/2021,"Palumbo-hanson, Laura",3215.0,$50.00,Greater Boston Real Estate Board PAC,Individual,8/2/21 Deposit Report
1704,9/13/2021,"Henken, Richard",1776.0,$500.00,Greater Boston Real Estate Board PAC,Individual,9/13/21 Deposit Report
1705,9/23/2021,"Edward, Michael",2199.0,$150.00,Greater Boston Real Estate Board PAC,Individual,9/23/21 Deposit Report
1706,9/24/2021,"Doyle, Angel",2766.0,$150.00,Greater Boston Real Estate Board PAC,Individual,9/24/21 Deposit Report
1707,10/8/2021,"Epker, Mark",2026.0,$250.00,Greater Boston Real Estate Board PAC,Individual,10/8/21 Deposit Report
1708,10/13/2021,"Egan, Daniel",2142.0,$500.00,Greater Boston Real Estate Board PAC,Individual,10/13/21 Deposit Report
1709,10/14/2021,"Altshuler, Barry",60611.0,$500.00,Greater Boston Real Estate Board PAC,Individual,10/14/21 Deposit Report
1710,10/14/2021,"Brackenridge, Alec",2116.0,$500.00,Greater Boston Real Estate Board PAC,Individual,10/14/21 Deposit Report
1711,10/19/2021,"McHugh, George",2180.0,$250.00,Greater Boston Real Estate Board PAC,Individual,10/19/21 Deposit Report
1712,10/20/2021,"Cevetello, Francis",2129.0,$150.00,Greater Boston Real Estate Board PAC,Individual,10/20/21 Deposit Report
1713,10/21/2021,"Lee, Dick",2459.0,$100.00,Greater Boston Real Estate Board PAC,Individual,10/21/21 Deposit Report
1714,10/21/2021,"Manelis, Michael",60062.0,$500.00,Greater Boston Real Estate Board PAC,Individual,10/21/21 Deposit Report
1715,10/27/2021,"Lane, David",1880.0,$100.00,Greater Boston Real Estate Board PAC,Individual,10/27/21 Deposit Report
1716,10/27/2021,"Zern, Carolyn",2139.0,$250.00,Greater Boston Real Estate Board PAC,Individual,10/27/21 Deposit Report
1717,12/6/2021,"Hutchinson, Mark",2176.0,$150.00,Greater Boston Real Estate Board PAC,Individual,12/6/21 Deposit Report
1718,12/6/2021,"Imperato, Robert",2458.0,$25.00,Greater Boston Real Estate Board PAC,Individual,12/6/21 Deposit Report
1719,12/6/2021,"Lamacchia, Nicole",2452.0,$500.00,Greater Boston Real Estate Board PAC,Individual,12/6/21 Deposit Report
1720,12/6/2021,"Mellia, Marissa",1772.0,$500.00,Greater Boston Real Estate Board PAC,Individual,12/6/21 Deposit Report
1721,12/6/2021,"Truong, Tom",1772.0,$500.00,Greater Boston Real Estate Board PAC,Individual,12/6/21 Deposit Report
1722,12/6/2021,"Vander Stoep, Neda",2129.0,$500.00,Greater Boston Real Estate Board PAC,Individual,12/6/21 Deposit Report
1723,12/6/2021,"Wluka, David",2067.0,$150.00,Greater Boston Real Estate Board PAC,Individual,12/6/21 Deposit Report
1724,12/13/2021,"Roloff, Melody",1801.0,$50.00,Greater Boston Real Estate Board PAC,Individual,12/13/21 Deposit Report
1725,12/14/2021,"Parrell, Mark",60606.0,$500.00,Greater Boston Real Estate Board PAC,Individual,12/14/21 Deposit Report
1726,12/15/2021,"Peretti, David",1890.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/15/21 Deposit Report
1727,12/15/2021,"Wilk, Jared",2492.0,$150.00,Greater Boston Real Estate Board PAC,Individual,12/15/21 Deposit Report
1728,12/16/2021,"Connell, Denise",2026.0,$100.00,Greater Boston Real Estate Board PAC,Individual,12/16/21 Deposit Report
1729,12/16/2021,"Gell, Jason",2127.0,$50.00,Greater Boston Real Estate Board PAC,Individual,12/16/21 Deposit Report
1730,12/16/2021,"Malhasian, Joselin",2453.0,$250.00,Greater Boston Real Estate Board PAC,Individual,12/16/21 Deposit Report
1731,12/16/2021,"Schutt, Joseph",2118.0,$150.00,Greater Boston Real Estate Board PAC,Individual,12/16/21 Deposit Report
1732,12/17/2021,"Cadigan, Laurie",2110.0,$150.00,Greater Boston Real Estate Board PAC,Individual,12/17/21 Deposit Report
1733,1/4/2022,Committee To Elect Jeffrey N Roy,2038.0,$300.00,Greater Boston Real Estate Board PAC,Non-Contribution,1/4/22 Deposit Report
1734,1/11/2022,"Maley, Kyle",1945.0,$200.00,Greater Boston Real Estate Board PAC,Individual,1/11/22 Deposit Report
1735,1/18/2022,"Ayoub, Paul",2110.0,$200.00,Greater Boston Real Estate Board PAC,Individual,1/18/22 Deposit Report
1736,1/18/2022,"Brown, Heather",2110.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/18/22 Deposit Report
1737,1/18/2022,"Greenough, Sarah",1775.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/18/22 Deposit Report
1738,1/18/2022,"Piper, Claudia",1915.0,$100.00,Greater Boston Real Estate Board PAC,Individual,1/18/22 Deposit Report
1739,1/18/2022,"Silk, Sandi",2467.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/18/22 Deposit Report
1740,1/19/2022,"Sullivan, Lauren",2127.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/19/22 Deposit Report
1741,1/19/2022,"Thompson, Jamie",2155.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/19/22 Deposit Report
1742,1/20/2022,"O'neill Goff, Lauren",2108.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/20/22 Deposit Report
1743,1/21/2022,"Binck, Kristin",2030.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/21/22 Deposit Report
1744,1/21/2022,"Crossan, Samuel",2114.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/21/22 Deposit Report
1745,1/21/2022,"Lopez, Israel",2021.0,$100.00,Greater Boston Real Estate Board PAC,Individual,1/21/22 Deposit Report
1746,1/21/2022,"Mayeux, Naomi",2116.0,$50.00,Greater Boston Real Estate Board PAC,Individual,1/21/22 Deposit Report
1747,1/24/2022,"D'Amato, Travis",2186.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/24/22 Deposit Report
1748,1/24/2022,"Flynn, William",1824.0,$75.00,Greater Boston Real Estate Board PAC,Individual,1/24/22 Deposit Report
1749,1/24/2022,"Nay, Martha",1867.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/24/22 Deposit Report
1750,1/24/2022,"Sharif, Jill",1776.0,$100.00,Greater Boston Real Estate Board PAC,Individual,1/24/22 Deposit Report
1751,1/24/2022,"Vander Stoep, Neda",2493.0,$500.00,Greater Boston Real Estate Board PAC,Individual,1/24/22 Deposit Report
1752,1/26/2022,"Socha, Alison",2176.0,$250.00,Greater Boston Real Estate Board PAC,Individual,1/26/22 Deposit Report
1753,1/27/2022,"Tighe, Jeanette",1887.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/27/22 Deposit Report
1754,1/31/2022,"Doyle, Angel",2766.0,$150.00,Greater Boston Real Estate Board PAC,Individual,1/31/22 Deposit Report
1755,2/4/2022,"Brown, Kate",2072.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/4/22 Deposit Report
1756,2/4/2022,"Corricelli, Guy",2155.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/4/22 Deposit Report
1757,2/7/2022,"Kelly, Robin",2143.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/7/22 Deposit Report
1758,2/9/2022,"Christakes, Jennifer",2061.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/9/22 Deposit Report
1759,2/9/2022,"Lewis, Peter",2026.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/9/22 Deposit Report
1760,2/11/2022,"Pierce, Matthew",1890.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2/11/22 Deposit Report
1761,2/17/2022,"Levenson, Benjamin",1778.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/17/22 Deposit Report
1762,2/17/2022,"Nawrocki, Corinne",1778.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2/17/22 Deposit Report
1763,2/17/2022,"Sorkin, Steven",2128.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2/17/22 Deposit Report
1764,2/17/2022,"Wilk, Jared",2492.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/17/22 Deposit Report
1765,2/18/2022,"Buonopane, Jessica",1923.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2/18/22 Deposit Report
1766,2/18/2022,"Cevetello, Francis",2129.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2/18/22 Deposit Report
1767,2/22/2022,"Zhitomirsky, Gene",1940.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2/22/22 Deposit Report
1768,3/1/2022,"Lane, David",1880.0,$100.00,Greater Boston Real Estate Board PAC,Individual,3/1/22 Deposit Report
1769,3/2/2022,"Franco, Kathleen",2720.0,$500.00,Greater Boston Real Estate Board PAC,Individual,3/2/22 Deposit Report
1770,3/2/2022,"McKinley, Ian",2125.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/2/22 Deposit Report
1771,3/3/2022,"Paton, Lauren",2460.0,$150.00,Greater Boston Real Estate Board PAC,Individual,3/3/22 Deposit Report
1772,3/3/2022,"Solemina, Paula",1906.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/3/22 Deposit Report
1773,3/4/2022,"Dempsey, Bryan",2360.0,$100.00,Greater Boston Real Estate Board PAC,Individual,3/4/22 Deposit Report
1774,3/7/2022,"Buckley, Cynthia",2169.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/7/22 Deposit Report
1775,3/8/2022,Moran Committee,2135.0,$500.00,Greater Boston Real Estate Board PAC,Non-Contribution,3/8/22 Deposit Report
1776,3/8/2022,The Ed Coppinger Committee,2132.0,$100.00,Greater Boston Real Estate Board PAC,Non-Contribution,3/8/22 Deposit Report
1777,3/14/2022,"Taylor, Mary",2072.0,$50.00,Greater Boston Real Estate Board PAC,Individual,3/14/22 Deposit Report
